,O,C,E,A,N,Cluster
11260,6.2,8.4,5.0,4.6,5.800000000000001,3
11261,9.6,6.199999999999999,9.000000000000002,9.6,5.2,4
11262,6.800000000000001,6.399999999999999,3.5999999999999996,6.2,7.199999999999999,0
11263,5.199999999999999,7.0,6.6,9.2,6.3999999999999995,1
11264,7.799999999999999,8.2,4.4,9.399999999999999,4.0,1
11265,9.6,6.2,4.999999999999999,6.599999999999999,9.2,0
11266,8.4,8.799999999999999,7.999999999999999,9.0,2.8000000000000003,4
11267,7.6,6.4,5.799999999999999,7.799999999999999,4.6000000000000005,1
11268,7.6000000000000005,6.6000000000000005,9.4,9.4,4.8,4
11269,9.000000000000002,8.6,8.2,9.600000000000001,3.400000000000001,4
11270,9.4,5.4,3.1999999999999993,7.999999999999999,5.800000000000001,3
11271,8.4,6.599999999999999,5.199999999999999,9.4,7.8,2
11272,5.799999999999999,8.4,5.199999999999999,8.799999999999999,3.8,1
11273,7.799999999999999,8.8,3.2,9.4,3.2,1
11274,7.199999999999999,8.4,9.2,10.0,7.800000000000001,2
11275,8.2,6.0,4.6,7.6,7.2,0
11276,7.0,8.399999999999999,5.4,7.799999999999999,3.8000000000000003,1
11277,7.6,4.8,5.200000000000001,7.8,7.000000000000001,0
11278,10.0,9.399999999999999,4.8,10.0,4.6,1
11279,8.8,7.599999999999999,3.0,6.999999999999999,6.999999999999999,0
11280,7.999999999999999,6.6,7.3999999999999995,5.600000000000001,5.800000000000001,3
11281,7.3999999999999995,7.4,7.999999999999999,7.999999999999999,6.6,4
11282,8.2,4.800000000000001,8.799999999999999,7.399999999999999,5.8,2
11283,8.0,8.2,2.8,5.6,5.4,3
11284,7.199999999999999,7.0,6.399999999999999,6.999999999999998,7.6,2
11285,7.999999999999999,8.6,8.399999999999999,7.6,4.4,4
11286,8.6,7.4,6.199999999999999,6.800000000000001,4.2,3
11287,7.2,9.2,4.999999999999999,9.200000000000001,6.800000000000001,1
11288,8.0,7.999999999999999,3.5999999999999996,7.399999999999999,7.799999999999999,0
11289,7.4,8.2,4.4,5.6,4.800000000000001,3
11290,6.2,6.4,6.4,9.2,4.200000000000001,1
11291,6.800000000000001,7.0,6.199999999999999,8.4,4.4,1
11292,5.3999999999999995,8.0,5.000000000000001,7.399999999999999,8.799999999999999,0
11293,7.199999999999999,7.199999999999999,6.999999999999998,8.6,4.000000000000001,4
11294,7.4,5.199999999999999,8.0,8.799999999999999,5.8,2
11295,9.200000000000001,5.800000000000001,6.4,8.2,5.6,2
11296,8.8,6.000000000000001,7.3999999999999995,9.6,6.800000000000001,2
11297,9.2,5.2,6.599999999999999,8.599999999999998,6.4,2
11298,7.4,8.399999999999999,5.4,8.0,5.800000000000001,1
11299,7.799999999999999,7.6,6.6,6.799999999999999,5.2,1
11300,9.0,9.8,9.6,8.6,3.4000000000000004,4
11301,5.2,5.0,6.999999999999999,9.200000000000001,6.999999999999999,2
11302,8.6,5.8,5.999999999999999,6.6,4.6000000000000005,3
11303,9.399999999999999,5.0,5.8,8.6,8.2,2
11304,8.600000000000001,6.199999999999999,3.8000000000000003,9.600000000000001,7.6,0
11305,9.4,9.6,9.2,9.6,2.6,4
11306,8.799999999999999,5.0,5.199999999999999,8.0,3.7999999999999994,3
11307,8.399999999999999,7.8,3.1999999999999993,7.199999999999999,9.2,0
11308,5.400000000000001,5.199999999999999,5.000000000000001,7.399999999999999,5.2,3
11309,7.3999999999999995,9.2,6.8,10.0,4.4,4
11310,7.799999999999999,7.3999999999999995,7.799999999999999,6.3999999999999995,4.6,4
11311,9.6,8.0,9.2,9.2,4.2,4
11312,6.799999999999999,6.4,8.799999999999999,6.6,8.4,2
11313,5.199999999999999,6.6,1.9999999999999998,7.4,9.2,0
11314,6.999999999999999,9.6,3.999999999999999,5.0,4.4,3
11315,6.199999999999999,10.0,7.8,8.6,3.8000000000000003,4
11316,6.799999999999999,5.800000000000001,6.199999999999999,6.399999999999999,5.4,3
11317,8.2,7.800000000000001,4.6,8.2,4.4,1
11318,6.6,7.6,3.6000000000000005,8.799999999999999,5.0,1
11319,9.0,8.4,5.2,7.799999999999999,4.8,1
11320,7.8,8.8,3.4000000000000004,5.199999999999999,7.6000000000000005,0
11321,7.799999999999999,9.8,5.0,7.6,8.0,1
11322,6.4,8.799999999999999,8.0,9.0,5.200000000000001,4
11323,6.6,7.799999999999999,6.799999999999999,8.399999999999999,6.4,1
11324,8.399999999999999,6.3999999999999995,8.2,9.0,6.200000000000001,2
11325,5.000000000000001,7.800000000000001,5.4,7.6,3.400000000000001,1
11326,7.6000000000000005,5.199999999999999,8.4,7.999999999999999,8.6,2
11327,8.4,9.8,5.000000000000001,4.6,7.6,3
11328,9.8,7.8,3.8,5.800000000000001,8.0,0
11329,9.399999999999999,8.799999999999999,3.3999999999999995,5.199999999999999,8.2,0
11330,8.0,7.999999999999999,8.2,8.2,4.2,4
11331,5.800000000000001,6.6,4.4,7.599999999999999,3.4,1
11332,7.6000000000000005,6.800000000000001,6.000000000000001,6.8,8.4,2
11333,6.4,7.2,5.0,8.4,3.0,1
11334,7.6,6.200000000000001,6.799999999999999,8.2,5.3999999999999995,2
11335,8.6,6.6000000000000005,7.199999999999999,6.799999999999999,5.800000000000001,2
11336,6.0,6.199999999999999,4.2,9.4,10.0,0
11337,10.0,3.6000000000000005,10.0,8.4,9.2,2
11338,6.799999999999999,4.8,6.6,8.0,8.6,2
11339,6.3999999999999995,5.800000000000001,5.8,6.8,7.3999999999999995,0
11340,7.999999999999999,5.8,4.999999999999999,8.2,9.0,0
11341,6.0,9.0,6.0,9.0,7.199999999999999,1
11342,6.800000000000001,5.2,5.6,8.4,7.6,0
11343,6.8,6.8,6.8,7.999999999999999,5.0,1
11344,8.799999999999999,8.4,5.2,9.2,5.200000000000001,1
11345,9.8,6.0,5.8,8.4,6.0,2
11346,9.0,8.0,7.199999999999999,8.6,2.4,4
11347,8.2,9.6,6.000000000000001,10.0,4.6000000000000005,1
11348,7.4,6.999999999999999,4.2,6.8,5.2,3
11349,6.3999999999999995,6.799999999999999,6.0,8.0,5.400000000000001,1
11350,7.0,7.4,3.8000000000000007,9.4,9.6,0
11351,6.800000000000001,5.199999999999999,7.799999999999999,8.799999999999999,6.799999999999999,2
11352,5.800000000000001,6.4,2.999999999999999,5.6,9.6,0
11353,4.6,7.199999999999999,4.6,6.3999999999999995,10.0,0
11354,5.8,6.6000000000000005,5.4,6.999999999999998,4.6,3
11355,8.2,7.2,5.999999999999999,10.0,4.6,1
11356,6.0,6.6,6.799999999999999,9.399999999999999,7.2,2
11357,9.2,6.6,7.6,9.0,9.4,2
11358,8.2,7.2,6.6,7.999999999999999,6.0,1
11359,7.6,6.199999999999999,7.799999999999999,9.2,7.799999999999999,2
11360,9.0,5.200000000000001,1.9999999999999998,3.6,10.0,0
11361,5.6,6.3999999999999995,6.6,6.199999999999999,6.4,2
11362,8.6,5.599999999999999,7.2,8.6,7.999999999999998,2
11363,7.0,7.0,5.799999999999999,9.200000000000001,5.6,1
11364,6.999999999999999,6.0,6.8,8.2,6.000000000000002,2
11365,9.2,8.399999999999999,9.8,8.799999999999999,4.6000000000000005,4
11366,10.0,5.800000000000001,8.2,7.3999999999999995,4.800000000000001,4
11367,9.0,5.0,6.6,7.199999999999999,7.6,2
11368,8.399999999999999,5.6000000000000005,6.599999999999999,7.0,3.9999999999999996,3
11369,5.6,5.4,3.5999999999999988,7.199999999999999,8.0,0
11370,8.0,4.2,2.3999999999999995,6.0,9.8,0
11371,9.2,6.199999999999999,4.6000000000000005,6.999999999999998,5.800000000000001,3
11372,10.0,5.0,4.999999999999999,6.199999999999999,6.999999999999999,0
11373,7.8,6.599999999999999,4.999999999999999,7.8,9.399999999999999,0
11374,7.800000000000001,7.199999999999999,7.4,7.000000000000001,3.2000000000000006,4
11375,8.0,3.8000000000000003,7.8,8.399999999999999,9.0,2
11376,8.0,8.2,7.0,7.3999999999999995,4.4,4
11377,9.0,5.799999999999999,5.799999999999999,7.999999999999999,6.599999999999999,2
11378,9.6,6.200000000000001,7.8,5.0,3.9999999999999996,3
11379,7.199999999999999,7.199999999999999,4.000000000000001,7.4,5.4,1
11380,8.8,8.0,4.6,8.2,8.599999999999998,0
11381,5.6,6.6,6.6,7.4,6.6,1
11382,7.199999999999999,3.1999999999999997,3.3999999999999995,7.4,4.000000000000001,3
11383,6.999999999999999,2.8000000000000003,6.2,7.0,7.199999999999999,0
11384,7.199999999999999,5.6000000000000005,4.799999999999999,6.799999999999999,6.8,0
11385,7.4,6.6,3.2,5.0,7.6,0
11386,6.8,4.8,9.600000000000001,6.6,7.800000000000001,2
11387,7.0,6.6,5.8,8.2,6.799999999999999,2
11388,8.8,9.8,5.6,9.0,7.2,1
11389,8.8,6.199999999999999,3.0,8.6,7.3999999999999995,0
11390,10.0,7.6,6.8,9.4,4.800000000000001,4
11391,7.999999999999999,4.4,3.4,5.2,7.599999999999999,0
11392,4.6000000000000005,6.6,4.2,7.399999999999999,6.000000000000001,1
11393,6.4,9.0,5.8,7.6,6.2,1
11394,8.6,5.600000000000001,8.2,7.399999999999999,8.2,2
11395,9.0,6.4,4.8,9.0,4.800000000000001,1
11396,7.999999999999999,7.0,5.2,6.599999999999999,8.4,0
11397,7.999999999999999,6.999999999999998,6.0,7.4,8.4,2
11398,9.0,7.6,3.3999999999999995,6.6,9.200000000000001,0
11399,6.800000000000001,6.599999999999999,8.799999999999999,8.0,5.600000000000001,4
11400,8.2,7.3999999999999995,6.6,8.799999999999999,7.199999999999999,2
11401,7.199999999999999,5.0,5.6,6.8,5.0,3
11402,8.600000000000001,7.600000000000001,8.6,7.6,3.400000000000001,4
11403,7.0,8.4,7.999999999999999,8.8,6.199999999999999,4
11404,6.6,9.2,5.800000000000001,9.6,2.8000000000000003,1
11405,6.0,5.4,4.799999999999999,7.799999999999999,9.0,0
11406,7.799999999999999,7.3999999999999995,7.399999999999999,8.2,5.0,4
11407,7.3999999999999995,7.199999999999999,6.799999999999998,7.2,5.4,1
11408,8.2,6.199999999999999,8.0,8.4,5.000000000000001,4
11409,9.8,7.6000000000000005,2.1999999999999997,4.6,5.800000000000001,3
11410,7.199999999999998,5.0,7.199999999999998,7.4,3.6000000000000005,4
11411,9.6,6.6000000000000005,7.799999999999999,7.799999999999999,5.4,4
11412,5.200000000000001,7.999999999999999,6.6,9.0,4.8,1
11413,7.0,8.6,3.8000000000000007,8.799999999999999,3.8,1
11414,8.4,5.200000000000001,7.599999999999999,8.4,3.9999999999999996,4
11415,6.799999999999998,7.199999999999999,5.6,7.999999999999999,4.000000000000001,1
11416,9.8,7.4,5.4,8.6,5.600000000000001,1
11417,6.4,7.3999999999999995,5.000000000000001,9.0,5.000000000000001,1
11418,6.4,3.4000000000000004,5.0,6.999999999999999,8.8,0
11419,6.6,4.2,4.3999999999999995,6.799999999999999,9.0,0
11420,7.3999999999999995,8.2,4.6000000000000005,7.8,5.800000000000001,1
11421,7.999999999999999,5.200000000000001,4.8,7.199999999999999,5.200000000000001,3
11422,8.8,5.799999999999999,5.6000000000000005,7.0,7.399999999999999,0
11423,6.000000000000001,4.6000000000000005,5.6,3.6,6.799999999999999,3
11424,7.6,5.0,5.4,6.799999999999999,6.6,0
11425,10.0,9.4,8.2,9.6,7.6,2
11426,6.6,7.8,7.799999999999998,9.0,5.800000000000001,4
11427,8.399999999999999,6.0,7.799999999999999,5.4,5.800000000000001,3
11428,8.399999999999999,7.3999999999999995,6.199999999999998,7.199999999999999,8.6,2
11429,7.0,5.4,5.6,8.6,5.0,1
11430,5.4,8.4,7.3999999999999995,8.799999999999999,5.6000000000000005,1
11431,8.399999999999999,7.199999999999999,2.8000000000000007,5.199999999999999,7.199999999999999,0
11432,9.2,8.399999999999999,2.5999999999999996,4.999999999999999,7.999999999999999,0
11433,8.2,7.3999999999999995,7.999999999999998,9.0,6.6,2
11434,8.200000000000001,5.0,4.199999999999999,8.4,7.8,0
11435,8.2,8.4,6.0,9.600000000000001,6.6,1
11436,6.6,7.199999999999999,4.800000000000001,6.2,5.200000000000001,3
11437,10.0,4.2,7.3999999999999995,9.2,7.0,2
11438,10.0,5.8,7.6,5.4,2.1999999999999997,3
11439,7.2,5.999999999999999,4.799999999999999,7.999999999999999,7.2,0
11440,9.0,8.0,2.8,8.8,7.6,1
11441,7.2,5.799999999999999,5.800000000000001,8.4,3.8000000000000003,1
11442,7.799999999999999,6.599999999999999,5.000000000000001,7.4,7.399999999999999,0
11443,9.4,5.4,4.799999999999999,5.6,5.6,3
11444,7.800000000000001,7.6,6.999999999999998,8.8,3.0000000000000004,4
11445,4.4,9.0,6.4,9.2,9.8,2
11446,7.2,4.6,3.4000000000000004,6.0,6.000000000000001,0
11447,7.6,5.2,7.2,8.8,7.799999999999999,2
11448,7.4,6.799999999999999,5.6,8.0,5.800000000000001,1
11449,9.0,7.4,9.8,9.2,3.4,4
11450,10.0,6.0,6.800000000000001,9.6,3.9999999999999996,4
11451,6.4,7.2,5.199999999999999,8.399999999999999,7.999999999999999,0
11452,6.999999999999999,5.799999999999999,5.0,6.999999999999999,9.2,0
11453,8.2,4.6000000000000005,9.600000000000001,8.4,3.8000000000000003,4
11454,7.0,7.8,8.4,9.6,5.4,4
11455,8.4,8.6,7.999999999999998,9.4,6.0,4
11456,5.0,7.6000000000000005,5.0,7.999999999999999,7.199999999999999,1
11457,7.3999999999999995,6.799999999999999,3.5999999999999996,7.199999999999999,6.800000000000001,0
11458,6.0,6.0,6.0,6.0,6.0,3
11459,8.4,7.399999999999999,4.8,6.0,6.599999999999999,3
11460,6.200000000000001,9.200000000000001,9.600000000000001,7.199999999999999,7.799999999999999,2
11461,7.999999999999999,5.999999999999999,5.3999999999999995,6.799999999999999,7.199999999999999,0
11462,8.6,7.0,6.200000000000001,6.0,7.199999999999999,2
11463,8.8,7.0,7.3999999999999995,6.399999999999999,6.4,2
11464,4.8,9.0,7.6,7.2,6.2,1
11465,8.6,6.4,7.200000000000001,9.0,9.0,2
11466,9.2,5.200000000000001,4.0,5.6000000000000005,7.000000000000001,3
11467,8.600000000000001,10.0,8.8,10.0,1.9999999999999998,4
11468,7.999999999999999,5.6000000000000005,5.0,7.399999999999999,3.2000000000000006,3
11469,9.0,4.0,5.799999999999999,7.0,6.999999999999999,2
11470,7.199999999999999,7.199999999999999,7.799999999999999,7.6,4.8,4
11471,6.4,5.799999999999999,4.8,8.0,8.8,0
11472,9.0,7.799999999999999,8.8,7.0,7.3999999999999995,2
11473,9.2,7.599999999999999,6.199999999999999,9.200000000000001,4.4,4
11474,9.0,7.399999999999999,5.6000000000000005,8.2,8.4,0
11475,8.8,7.8,6.0,8.6,6.0,1
11476,8.8,7.199999999999999,6.0,8.399999999999999,8.4,2
11477,6.800000000000001,6.0,2.3999999999999995,3.0,5.6000000000000005,3
11478,9.0,7.8,5.3999999999999995,6.8,4.800000000000001,1
11479,6.3999999999999995,7.800000000000001,5.0,7.0,5.800000000000001,1
11480,8.600000000000001,4.199999999999999,4.0,4.8,8.799999999999999,0
11481,7.799999999999999,8.6,6.0,8.4,7.799999999999999,1
11482,10.0,6.6,8.0,9.6,9.2,2
11483,8.2,5.6,3.2,5.599999999999999,9.2,0
11484,9.4,6.4,7.8,9.2,4.0,4
11485,8.4,8.2,9.0,8.0,7.8,2
11486,8.200000000000001,5.799999999999999,6.2,7.3999999999999995,7.199999999999999,2
11487,7.2,9.6,5.0,5.4,5.400000000000001,3
11488,6.000000000000001,7.999999999999999,5.200000000000001,7.999999999999999,4.8,1
11489,9.6,9.6,6.8,9.8,6.200000000000001,4
11490,9.4,7.2,5.6000000000000005,9.8,5.200000000000001,1
11491,7.4,4.200000000000001,7.199999999999999,8.399999999999999,8.0,2
11492,8.8,8.399999999999999,6.2,9.8,8.2,2
11493,9.0,7.3999999999999995,6.000000000000001,9.0,5.200000000000001,1
11494,8.6,5.4,8.6,9.8,6.4,2
11495,6.6,4.4,2.5999999999999996,3.6,8.6,0
11496,9.200000000000001,5.199999999999999,4.800000000000001,7.199999999999999,5.4,3
11497,8.2,7.999999999999998,7.399999999999999,7.4,4.400000000000001,4
11498,7.3999999999999995,6.799999999999999,8.6,9.8,6.999999999999998,2
11499,8.0,6.799999999999999,4.3999999999999995,9.4,6.6,1
11500,8.8,7.8,5.199999999999999,8.0,5.0,1
11501,8.4,7.6000000000000005,3.6000000000000005,9.2,5.200000000000001,1
11502,9.2,9.8,4.2,7.0,6.199999999999999,1
11503,8.0,8.4,6.0,8.8,8.6,2
11504,6.200000000000001,6.3999999999999995,4.8,7.199999999999999,8.2,0
11505,9.2,5.199999999999999,2.8000000000000007,5.600000000000001,8.4,0
11506,9.6,6.0,5.200000000000001,9.6,7.6000000000000005,2
11507,7.399999999999999,8.6,6.599999999999999,8.4,5.0,1
11508,8.4,5.600000000000001,4.6,8.6,4.6,1
11509,7.199999999999999,4.6,5.999999999999999,7.599999999999999,6.2,2
11510,6.4,8.8,8.4,5.2,7.000000000000001,2
11511,7.800000000000001,8.2,6.6000000000000005,7.6,9.8,2
11512,8.8,6.6,8.6,7.599999999999999,2.4,4
11513,7.199999999999999,10.0,2.8,4.6,4.2,3
11514,8.4,4.4,6.199999999999999,8.0,7.399999999999999,2
11515,6.999999999999999,7.6,8.0,8.6,4.0,4
11516,7.6,7.2,6.799999999999999,7.6,9.0,2
11517,8.8,6.6,2.5999999999999996,8.4,5.200000000000001,1
11518,5.6,5.799999999999999,3.0,6.199999999999999,7.6,0
11519,8.2,8.2,6.6,7.799999999999999,3.400000000000001,4
11520,8.2,9.0,8.0,9.8,3.600000000000001,4
11521,7.0,6.999999999999999,6.199999999999999,8.2,8.0,2
11522,8.200000000000001,6.0,7.6,8.4,4.4,4
11523,9.2,8.6,8.4,6.0,8.399999999999999,2
11524,9.399999999999999,7.599999999999999,5.0,5.200000000000001,7.4,3
11525,9.399999999999999,8.2,7.8,9.0,5.4,4
11526,8.4,8.4,5.200000000000001,6.6,6.0,1
11527,8.8,7.4,1.9999999999999998,6.8,9.2,0
11528,8.600000000000001,4.3999999999999995,8.2,7.6,5.2,2
11529,9.2,6.8,5.4,8.4,9.2,2
11530,8.2,4.000000000000001,6.0,4.4,7.4,3
11531,7.8,5.0,4.3999999999999995,6.4,6.199999999999999,3
11532,8.799999999999999,8.399999999999999,8.0,9.6,4.0,4
11533,10.0,10.0,1.9999999999999998,5.4,3.6000000000000005,3
11534,7.6,8.4,8.4,10.0,3.0000000000000004,4
11535,7.0,5.6000000000000005,3.200000000000001,9.2,7.6000000000000005,0
11536,7.199999999999999,6.6,7.599999999999999,9.600000000000001,4.000000000000001,4
11537,8.0,6.6000000000000005,5.200000000000001,9.2,6.199999999999999,1
11538,7.999999999999999,7.6,3.8000000000000007,9.2,7.0,1
11539,8.2,7.399999999999999,5.600000000000001,9.200000000000001,8.399999999999999,2
11540,7.999999999999999,6.999999999999999,6.999999999999999,7.599999999999999,7.200000000000001,2
11541,3.2,7.199999999999999,2.5999999999999996,7.6,6.0,1
11542,7.399999999999999,6.999999999999999,4.2,7.800000000000001,7.799999999999999,0
11543,6.2,5.800000000000001,3.8,5.599999999999999,7.199999999999999,0
11544,8.2,9.0,7.999999999999999,9.399999999999999,5.000000000000001,4
11545,9.6,7.799999999999999,8.399999999999999,6.4,4.6,4
11546,7.799999999999999,7.6,6.999999999999999,8.6,5.200000000000001,4
11547,7.4,7.8,2.8,7.6,8.8,0
11548,8.0,5.6,3.7999999999999994,7.2,9.2,0
11549,7.6000000000000005,5.6,8.399999999999999,7.799999999999999,7.4,2
11550,7.199999999999999,8.799999999999999,3.4000000000000004,8.2,5.4,1
11551,9.0,5.3999999999999995,5.999999999999999,7.2,8.2,0
11552,8.0,8.399999999999999,7.4,9.0,4.8,4
11553,7.800000000000001,8.4,2.8000000000000007,7.800000000000001,4.8,1
11554,7.2,6.199999999999999,3.000000000000001,6.2,7.399999999999999,0
11555,7.4,4.800000000000001,5.799999999999999,9.0,7.8,0
11556,9.600000000000001,5.3999999999999995,4.6000000000000005,6.199999999999999,7.4,0
11557,6.3999999999999995,5.799999999999999,5.199999999999999,6.599999999999998,7.6,0
11558,8.6,7.199999999999999,3.3999999999999995,9.200000000000001,5.800000000000001,1
11559,7.0,7.199999999999999,1.9999999999999998,7.6,6.6000000000000005,0
11560,7.0,6.8,4.6000000000000005,7.999999999999999,8.200000000000001,0
11561,7.0,4.8,3.999999999999999,9.8,7.199999999999998,0
11562,5.2,5.199999999999999,7.399999999999999,7.8,5.4,2
11563,7.6,5.200000000000001,3.5999999999999996,6.0,8.0,0
11564,8.8,6.599999999999999,5.6,7.0,3.000000000000001,3
11565,7.3999999999999995,3.8,8.0,9.2,7.200000000000001,2
11566,6.999999999999999,5.6,6.199999999999998,8.2,7.3999999999999995,2
11567,7.399999999999999,7.3999999999999995,6.199999999999999,5.399999999999999,5.800000000000001,3
11568,8.8,8.2,5.6,7.599999999999999,2.8000000000000003,4
11569,8.0,4.4,9.0,6.000000000000001,8.8,2
11570,9.4,9.8,9.6,9.8,4.4,4
11571,6.4,7.999999999999999,8.0,8.6,5.8,4
11572,7.0,7.4,6.6,7.2,2.8000000000000007,4
11573,6.3999999999999995,7.200000000000001,8.8,8.8,5.000000000000001,4
11574,6.6,6.799999999999999,5.6000000000000005,9.8,5.800000000000001,1
11575,8.8,6.199999999999999,7.6,5.199999999999999,7.4,2
11576,8.8,7.000000000000001,5.6,7.199999999999998,5.199999999999999,3
11577,7.0,7.599999999999999,5.2,8.8,8.4,0
11578,7.199999999999999,8.6,5.199999999999999,8.2,3.2,1
11579,7.8,7.799999999999999,8.2,7.999999999999998,5.6000000000000005,4
11580,6.4,7.4,7.6,8.8,6.200000000000001,1
11581,5.199999999999999,4.6000000000000005,5.2,8.0,6.2,0
11582,6.999999999999999,7.0,4.4,7.3999999999999995,7.199999999999999,0
11583,7.999999999999999,7.3999999999999995,7.2,7.199999999999999,7.199999999999999,2
11584,8.8,5.4,8.2,8.8,5.4,2
11585,9.4,4.6,4.3999999999999995,7.399999999999999,6.8,0
11586,8.6,7.0,8.399999999999999,8.799999999999999,8.0,2
11587,7.399999999999999,6.6,5.6,7.0,6.4,1
11588,7.8,6.599999999999999,7.0,7.4,7.6,2
11589,9.6,6.6,5.6,7.799999999999999,5.200000000000001,1
11590,8.4,6.4,4.199999999999999,7.799999999999999,8.0,0
11591,7.0,6.799999999999999,5.4,9.0,7.2,1
11592,8.6,9.0,9.0,4.999999999999999,3.2,4
11593,8.6,8.399999999999999,6.999999999999999,7.199999999999999,5.600000000000001,4
11594,6.2,5.4,5.0,8.2,6.799999999999999,0
11595,9.4,7.4,5.0,8.6,7.6,2
11596,8.4,6.799999999999999,2.8,6.199999999999999,7.0,0
11597,7.199999999999999,5.799999999999999,5.8,4.800000000000001,7.0,3
11598,8.6,6.2,6.8,8.2,4.3999999999999995,4
11599,7.8,7.6,9.2,7.8,6.6,2
11600,5.399999999999999,6.999999999999999,6.399999999999999,8.799999999999999,8.8,2
11601,6.4,8.2,3.4000000000000004,9.200000000000001,6.6000000000000005,1
11602,7.6,5.399999999999999,3.0,7.4,8.0,0
11603,9.8,8.4,3.4000000000000004,8.2,3.2000000000000006,1
11604,9.2,5.6,7.199999999999999,5.4,6.4,2
11605,5.3999999999999995,4.2,2.5999999999999996,7.599999999999999,6.999999999999999,0
11606,8.4,6.0,4.4,9.6,5.4,1
11607,6.4,8.4,3.999999999999999,6.999999999999998,5.800000000000001,1
11608,7.0,6.8,5.6,8.8,6.0,1
11609,8.4,5.800000000000001,8.0,7.199999999999999,5.6000000000000005,2
11610,8.799999999999999,5.799999999999999,6.2,6.8,5.000000000000001,3
11611,5.4,7.199999999999999,6.6,7.999999999999999,6.4,1
11612,8.2,7.3999999999999995,6.6,7.999999999999999,6.8,2
11613,8.6,5.0,5.600000000000001,8.200000000000001,7.6,2
11614,7.6000000000000005,9.600000000000001,7.799999999999999,9.0,3.4000000000000012,4
11615,6.799999999999999,5.799999999999999,6.0,6.8,6.6,2
11616,5.799999999999999,4.2,4.0,6.6,8.4,0
11617,9.0,6.4,4.4,9.0,5.2,1
11618,10.0,6.2,5.8,8.8,7.800000000000001,2
11619,6.4,7.199999999999999,6.0,6.199999999999999,4.4,3
11620,9.2,6.6,3.0,8.4,7.6,0
11621,7.799999999999999,8.0,6.8,8.799999999999999,8.4,2
11622,7.0,6.8,7.6,7.799999999999999,7.999999999999999,2
11623,4.3999999999999995,4.800000000000001,2.8000000000000007,6.3999999999999995,9.2,0
11624,5.6,5.199999999999999,1.9999999999999998,6.399999999999999,7.1999999999999975,0
11625,5.8,6.8,7.599999999999999,7.999999999999999,5.4,4
11626,8.6,7.6,8.4,9.600000000000001,4.999999999999999,4
11627,8.4,5.999999999999999,3.4,8.4,4.3999999999999995,1
11628,8.200000000000001,6.4,7.2,7.800000000000001,7.0,2
11629,8.4,6.0,6.999999999999999,7.199999999999999,6.0,2
11630,6.6000000000000005,6.8,8.6,9.2,8.4,2
11631,8.0,6.999999999999999,6.799999999999999,5.6,5.0,3
11632,5.3999999999999995,6.2,4.6,6.6,7.399999999999999,0
11633,7.4,8.8,6.799999999999999,7.999999999999999,5.6,1
11634,9.6,4.4,3.3999999999999995,10.0,2.1999999999999997,1
11635,8.8,7.199999999999998,7.0,8.4,4.800000000000001,4
11636,7.799999999999999,7.199999999999999,4.799999999999999,5.8,7.199999999999999,3
11637,6.8,4.3999999999999995,4.800000000000001,7.399999999999999,7.8,0
11638,8.2,5.799999999999999,5.0,6.0,5.4,3
11639,6.4,5.199999999999999,7.6,9.6,8.600000000000001,2
11640,6.799999999999999,5.999999999999998,6.399999999999999,6.599999999999999,3.9999999999999996,3
11641,9.0,8.399999999999999,5.4,3.1999999999999997,7.8,3
11642,6.0,6.799999999999999,3.2,9.2,7.2,0
11643,7.3999999999999995,6.0,8.200000000000001,9.0,3.2,4
11644,10.0,4.4,4.200000000000001,3.8,6.6,3
11645,9.2,8.2,5.000000000000001,8.6,7.999999999999999,1
11646,7.999999999999998,5.199999999999999,4.800000000000001,8.2,6.800000000000001,0
11647,9.4,7.199999999999999,5.8,9.8,7.2,2
11648,7.8,6.4,5.4,7.199999999999999,4.799999999999999,3
11649,6.199999999999999,7.199999999999999,7.799999999999999,8.6,6.6,2
11650,9.2,4.800000000000001,3.8,8.6,7.199999999999998,0
11651,8.4,3.1999999999999997,5.6,5.999999999999999,6.8,0
11652,7.399999999999999,7.6,6.8,9.6,3.2000000000000006,4
11653,7.399999999999999,5.6,6.399999999999999,7.0,6.0,2
11654,6.999999999999999,6.399999999999999,5.600000000000001,7.999999999999999,6.200000000000001,1
11655,8.6,5.800000000000001,7.3999999999999995,7.8,5.4,4
11656,7.199999999999999,5.2,6.199999999999999,7.8,5.3999999999999995,2
11657,7.2,7.4,7.999999999999999,9.6,2.1999999999999997,4
11658,9.8,9.2,5.4,8.8,6.200000000000001,1
11659,9.6,6.2,7.399999999999999,9.4,5.0,4
11660,9.0,5.800000000000001,7.199999999999999,7.6,5.0,2
11661,9.0,6.0,6.6000000000000005,7.8,7.0,2
11662,7.8,4.3999999999999995,6.199999999999999,8.4,6.3999999999999995,2
11663,7.6,7.3999999999999995,5.199999999999999,6.4,6.799999999999999,0
11664,9.2,5.0,8.6,8.200000000000001,3.4000000000000004,4
11665,8.6,7.199999999999999,4.4,6.399999999999999,8.4,0
11666,6.3999999999999995,9.6,7.0,9.2,2.8000000000000003,4
11667,5.2,8.6,4.4,9.8,5.2,1
11668,9.200000000000001,7.6,8.4,7.199999999999999,6.000000000000001,4
11669,6.6,6.600000000000001,7.999999999999999,7.799999999999999,6.0,2
11670,7.199999999999999,8.0,8.0,8.2,6.4,4
11671,9.8,7.3999999999999995,3.8,5.6,5.6,3
