,O,C,E,A,N,Cluster
2297,9.6,5.3999999999999995,7.6,7.199999999999999,4.999999999999999,1
2298,8.200000000000001,8.0,6.000000000000001,8.8,4.0,3
2299,5.0,4.199999999999999,6.999999999999998,6.6,7.0,1
2300,9.6,9.399999999999999,7.2,9.6,3.200000000000001,3
2301,8.2,5.199999999999999,5.4,7.799999999999999,7.799999999999999,0
2302,7.999999999999999,8.600000000000001,6.8,9.2,5.2,3
2303,8.4,7.599999999999999,7.6,7.799999999999999,6.799999999999999,1
2304,8.6,3.8,4.3999999999999995,8.2,7.0,0
2305,8.2,6.799999999999999,8.2,9.4,5.4,3
2306,7.999999999999999,7.199999999999999,6.399999999999999,8.2,5.8,2
2307,9.2,4.0,6.200000000000001,8.8,7.2,1
2308,5.8,7.199999999999999,3.8,7.600000000000001,6.6,2
2309,9.0,6.0,7.4,9.2,3.0000000000000004,3
2310,9.4,7.400000000000001,6.0,8.2,3.600000000000001,3
2311,7.799999999999999,6.199999999999998,3.0,3.8,5.800000000000001,4
2312,9.4,4.600000000000001,8.799999999999999,9.8,6.4,1
2313,8.6,8.2,6.0,9.6,5.0,2
2314,7.8,7.999999999999999,5.0,7.8,3.6,2
2315,7.4,5.4,9.8,8.4,6.3999999999999995,1
2316,8.2,5.4,4.4,7.799999999999999,7.199999999999999,0
2317,8.6,6.3999999999999995,5.2,8.2,6.000000000000001,2
2318,8.2,5.799999999999999,5.0,3.5999999999999996,4.6000000000000005,4
2319,6.6,6.6,6.800000000000001,6.800000000000001,6.400000000000001,2
2320,9.8,9.2,10.0,5.799999999999999,6.999999999999999,1
2321,7.6,6.6,7.599999999999999,8.2,3.8000000000000003,3
2322,7.4,7.3999999999999995,5.6,9.6,6.199999999999999,2
2323,5.200000000000001,6.6,6.999999999999999,7.8,5.4,2
2324,8.6,6.799999999999999,6.0,8.2,6.0,2
2325,9.6,6.3999999999999995,6.199999999999999,9.4,7.0,1
2326,5.399999999999999,5.4,5.799999999999999,8.2,9.2,0
2327,9.2,9.6,3.8000000000000003,5.6,9.6,0
2328,7.6,6.800000000000001,7.6000000000000005,6.800000000000001,6.6000000000000005,1
2329,7.799999999999999,6.199999999999999,1.9999999999999998,9.600000000000001,5.999999999999999,0
2330,7.3999999999999995,5.200000000000001,4.800000000000001,5.999999999999999,7.2,0
2331,5.8,6.0,5.0,7.199999999999999,5.2,2
2332,8.399999999999999,5.800000000000001,5.4,7.6,8.4,0
2333,8.0,6.199999999999999,4.800000000000001,6.8,5.600000000000001,4
2334,4.800000000000001,5.0,5.2,7.399999999999999,6.599999999999999,0
2335,6.999999999999999,6.399999999999999,4.2,7.4,6.0,2
2336,7.599999999999999,7.6,7.0,8.8,8.2,1
2337,6.6,7.799999999999999,7.199999999999999,6.999999999999999,4.6,3
2338,10.0,8.6,5.999999999999999,7.3999999999999995,6.799999999999999,2
2339,9.2,5.800000000000001,6.6,8.0,5.4,1
2340,8.600000000000001,5.6,6.0,8.2,5.799999999999999,1
2341,8.4,5.6000000000000005,2.8,2.8,4.4,4
2342,8.2,7.0,8.6,8.6,5.000000000000001,3
2343,9.0,9.0,8.799999999999999,9.0,6.799999999999999,3
2344,10.0,6.999999999999999,8.399999999999999,8.399999999999999,7.6,1
2345,6.8,9.4,6.2,7.599999999999999,2.8000000000000007,3
2346,6.8,5.0,5.4,7.999999999999999,6.0,1
2347,8.8,6.3999999999999995,4.000000000000001,8.6,3.4000000000000004,2
2348,8.8,4.4,8.6,7.0,5.000000000000001,1
2349,8.0,8.6,4.4,8.8,2.8000000000000003,2
2350,6.6000000000000005,6.000000000000001,7.6,8.8,5.800000000000001,1
2351,9.0,3.8000000000000003,9.0,8.2,3.8,3
2352,9.200000000000001,7.6000000000000005,6.200000000000001,7.800000000000001,5.6000000000000005,2
2353,8.6,9.0,3.4,9.2,4.0,2
2354,9.2,6.4,7.199999999999999,7.6000000000000005,4.0,3
2355,5.4,5.6,6.599999999999999,5.800000000000001,6.199999999999999,4
2356,8.799999999999999,7.0,7.4,9.2,9.2,1
2357,7.4,7.199999999999999,7.0,5.800000000000001,3.4000000000000004,4
2358,7.999999999999999,6.6000000000000005,6.799999999999999,8.799999999999999,4.2,3
2359,9.2,6.8,8.999999999999998,4.6,5.4,4
2360,7.399999999999999,5.799999999999999,6.399999999999999,6.399999999999999,7.4,1
2361,6.4,5.2,8.399999999999999,7.0,4.000000000000001,1
2362,9.4,5.6,7.200000000000001,6.8,7.799999999999999,1
2363,7.6,5.799999999999999,6.6,8.2,5.800000000000001,1
2364,8.4,7.0,5.6,7.800000000000001,5.200000000000001,2
2365,7.4,9.600000000000001,7.8,7.399999999999999,3.2,3
2366,8.4,6.199999999999998,5.3999999999999995,7.6,7.199999999999999,0
2367,9.2,8.2,9.399999999999999,10.0,2.6,3
2368,9.200000000000001,5.399999999999999,4.6,7.799999999999999,6.6000000000000005,0
2369,10.0,5.400000000000001,4.0,9.399999999999999,7.6,0
2370,7.0,6.3999999999999995,4.6,8.399999999999999,6.399999999999999,2
2371,8.8,8.8,6.799999999999999,9.8,6.6,2
2372,6.6,7.199999999999999,4.3999999999999995,5.999999999999999,4.2,4
2373,9.2,6.799999999999999,6.3999999999999995,6.6000000000000005,6.000000000000001,4
2374,7.4,6.199999999999999,7.199999999999999,6.0,6.0,4
2375,7.4,7.8,6.8,8.6,4.6000000000000005,3
2376,5.4,6.800000000000001,5.000000000000001,8.799999999999999,9.4,0
2377,8.2,4.8,3.0,8.0,7.599999999999999,0
2378,5.6,6.6,7.599999999999999,9.399999999999999,7.0,1
2379,8.6,6.2,6.000000000000001,8.799999999999999,4.6000000000000005,3
2380,7.3999999999999995,9.2,4.0,7.199999999999999,6.800000000000001,2
2381,8.799999999999999,6.800000000000001,3.0,9.6,9.2,0
2382,7.599999999999999,7.6,4.800000000000001,9.600000000000001,3.400000000000001,2
2383,8.2,5.200000000000001,3.0,5.2,6.6,4
2384,5.800000000000001,7.4,6.2,8.6,7.999999999999999,2
2385,8.4,7.8,8.0,9.0,7.199999999999999,1
2386,7.800000000000001,5.399999999999999,4.2,5.6000000000000005,8.0,0
2387,7.8,7.2,3.8,7.199999999999999,6.6,2
2388,6.6000000000000005,6.800000000000001,7.6,6.4,6.6,1
2389,7.4,6.3999999999999995,6.799999999999999,9.0,8.2,1
2390,7.2,6.999999999999999,6.199999999999999,7.999999999999999,9.2,1
2391,7.0,7.3999999999999995,6.4,8.2,6.400000000000001,2
2392,9.2,4.2,6.599999999999999,9.4,4.8,1
2393,8.200000000000001,8.799999999999999,8.4,9.0,7.3999999999999995,1
2394,9.399999999999999,7.3999999999999995,3.5999999999999996,7.199999999999999,8.2,0
2395,8.6,5.799999999999999,6.999999999999998,7.6,5.3999999999999995,1
2396,7.199999999999999,6.799999999999999,5.4,8.0,5.6000000000000005,2
2397,7.0,8.200000000000001,8.200000000000001,10.0,3.000000000000001,3
2398,6.6,5.0,2.1999999999999997,5.200000000000001,8.799999999999999,0
2399,8.8,6.999999999999999,4.6,8.6,8.6,0
2400,8.8,8.399999999999999,6.0,8.8,4.6000000000000005,2
2401,10.0,10.0,3.999999999999999,8.200000000000001,1.9999999999999998,2
2402,8.399999999999999,5.6000000000000005,2.8,6.400000000000001,3.8000000000000003,4
2403,5.800000000000001,6.4,7.199999999999998,7.399999999999999,5.6,1
2404,5.799999999999999,6.4,8.0,7.399999999999999,6.999999999999999,1
2405,9.2,9.2,10.0,10.0,1.9999999999999998,3
2406,9.0,6.6,5.6,8.2,4.200000000000001,2
2407,6.799999999999999,7.8,3.5999999999999996,5.199999999999999,7.199999999999999,0
2408,8.0,9.2,7.3999999999999995,8.8,3.4,3
2409,7.8,8.2,8.399999999999999,9.0,2.4,3
2410,4.800000000000001,6.3999999999999995,8.2,7.199999999999999,6.6,1
2411,9.2,8.200000000000001,6.799999999999999,9.2,7.800000000000001,1
2412,8.0,9.2,9.6,10.0,3.000000000000001,3
2413,9.0,6.3999999999999995,5.800000000000001,8.799999999999999,4.2,3
2414,9.2,5.3999999999999995,2.3999999999999995,5.0,4.800000000000001,4
2415,5.4,8.4,3.3999999999999995,7.799999999999999,6.200000000000001,2
2416,5.6000000000000005,8.0,6.199999999999999,7.3999999999999995,6.0,2
2417,7.3999999999999995,5.199999999999999,2.5999999999999996,6.6,8.599999999999998,0
2418,8.399999999999999,4.199999999999999,3.3999999999999995,6.799999999999999,8.6,0
2419,7.6,5.200000000000001,3.5999999999999996,6.399999999999999,7.6,0
2420,7.999999999999999,8.4,3.999999999999999,7.999999999999999,7.2,2
2421,6.4,5.799999999999999,6.199999999999999,8.4,6.8,1
2422,7.6,6.0,6.2,9.200000000000001,9.4,1
2423,8.999999999999998,5.8,8.399999999999999,9.200000000000001,5.999999999999998,1
2424,9.0,7.999999999999999,6.799999999999999,9.0,5.3999999999999995,3
2425,8.8,6.0,5.2,4.199999999999999,3.8000000000000003,4
2426,8.2,6.3999999999999995,7.799999999999999,9.2,7.8,1
2427,7.199999999999999,7.599999999999999,7.999999999999999,7.3999999999999995,8.6,1
2428,8.799999999999999,4.2,7.4,6.8,4.0,4
2429,9.4,6.600000000000001,5.3999999999999995,8.799999999999999,7.0,2
2430,3.6000000000000005,7.199999999999999,2.1999999999999997,6.0,6.600000000000001,0
2431,8.200000000000001,3.5999999999999996,2.8,6.999999999999999,7.999999999999999,0
2432,8.0,6.8,5.199999999999999,6.599999999999998,7.399999999999999,0
2433,7.799999999999999,7.199999999999999,4.8,9.2,9.0,0
2434,5.6000000000000005,5.8,6.999999999999999,7.3999999999999995,7.2,1
2435,9.0,8.200000000000001,7.999999999999998,9.8,4.400000000000001,3
2436,8.6,7.999999999999999,9.4,9.600000000000001,4.800000000000001,3
2437,8.8,3.8000000000000003,6.6000000000000005,7.8,9.4,1
2438,8.2,5.8,5.199999999999999,4.8,5.799999999999999,4
2439,5.4,5.999999999999998,6.399999999999999,8.0,5.4,2
2440,6.2,5.0,9.2,9.0,6.3999999999999995,1
2441,6.0,7.399999999999999,6.6,6.3999999999999995,6.799999999999999,2
2442,6.0,4.6000000000000005,5.6,9.4,7.0,0
2443,9.8,5.999999999999998,6.999999999999999,7.800000000000001,4.2,3
2444,9.2,5.6000000000000005,3.2,7.4,5.6,0
2445,10.0,9.2,6.599999999999999,7.800000000000001,9.6,1
2446,5.399999999999999,5.800000000000001,6.999999999999998,7.199999999999999,7.0,1
2447,7.199999999999999,5.8,4.4,4.3999999999999995,5.200000000000001,4
2448,9.2,7.4,9.8,9.2,6.999999999999999,1
2449,9.2,4.3999999999999995,8.6,7.999999999999999,4.0,3
2450,8.600000000000001,5.799999999999999,5.8,6.4,8.200000000000001,1
2451,7.799999999999999,7.0,7.0,7.199999999999999,8.2,1
2452,5.999999999999999,4.2,6.6000000000000005,7.999999999999999,6.3999999999999995,1
2453,5.6,8.0,6.199999999999999,8.2,8.2,2
2454,9.0,6.999999999999999,5.0,10.0,6.2,2
2455,7.599999999999999,7.6,4.199999999999999,5.0,5.4,4
2456,8.4,3.6000000000000005,6.000000000000001,6.800000000000001,6.000000000000001,1
2457,8.6,6.599999999999999,9.2,8.6,2.1999999999999997,3
2458,7.800000000000001,7.6,2.799999999999999,8.6,6.2,2
2459,7.4,7.000000000000001,4.6,7.2,7.8,0
2460,8.8,7.6,8.4,8.799999999999999,6.4,1
2461,7.999999999999999,7.799999999999999,6.3999999999999995,5.4,7.6,4
2462,3.2,5.8,3.8,9.8,6.000000000000001,2
2463,8.8,9.0,5.4,10.0,4.200000000000001,2
2464,9.0,10.0,6.0,10.0,2.800000000000001,3
2465,9.2,10.0,7.4,7.199999999999999,3.400000000000001,3
2466,8.2,6.4,4.8,4.3999999999999995,6.2,4
2467,7.399999999999999,6.0,6.999999999999998,8.399999999999999,5.000000000000001,3
2468,6.0,5.200000000000001,9.2,9.2,8.4,1
2469,7.8,4.6,4.6000000000000005,6.3999999999999995,9.399999999999999,0
2470,7.399999999999999,8.0,3.1999999999999993,7.6,7.0,2
2471,6.999999999999999,6.999999999999999,5.0,6.599999999999999,7.2,0
2472,6.6,6.199999999999999,6.199999999999999,7.4,6.199999999999999,1
2473,8.0,7.3999999999999995,7.0,3.6000000000000005,5.800000000000001,4
2474,9.399999999999999,6.0,6.0,6.799999999999999,7.0,1
2475,6.999999999999999,6.999999999999999,8.200000000000001,7.199999999999999,6.2,1
2476,3.6,7.6000000000000005,8.2,8.4,7.6000000000000005,1
2477,9.6,9.0,8.4,9.2,5.800000000000001,3
2478,8.799999999999999,8.600000000000001,4.0,9.8,4.000000000000001,2
2479,6.0,7.0,3.999999999999999,5.199999999999999,7.199999999999999,0
2480,8.2,7.8,8.0,7.199999999999999,4.600000000000001,3
2481,5.6000000000000005,5.3999999999999995,5.8,8.600000000000001,5.800000000000001,2
2482,5.4,7.8,3.6000000000000005,8.799999999999999,6.6,2
2483,9.0,10.0,7.6,8.8,2.8000000000000007,3
2484,9.2,4.8,6.199999999999999,7.6,4.800000000000001,1
2485,8.6,4.800000000000001,5.2,9.8,7.2,1
2486,9.2,5.6000000000000005,5.600000000000001,8.399999999999999,5.200000000000001,2
2487,7.999999999999999,8.6,7.399999999999999,7.6,6.0,3
2488,8.4,6.199999999999999,2.999999999999999,5.4,7.8,0
2489,8.0,7.6,6.6,8.6,8.8,1
2490,7.8,5.4,8.399999999999999,8.799999999999999,5.799999999999999,1
2491,9.0,7.2,6.199999999999999,9.0,5.800000000000001,3
2492,10.0,8.600000000000001,1.9999999999999998,8.4,8.399999999999999,0
2493,8.4,7.6,5.000000000000001,7.8,5.8,2
2494,8.6,8.8,9.2,7.8,3.6,3
2495,5.8,5.999999999999998,5.199999999999999,6.6,8.399999999999999,0
2496,9.0,7.199999999999999,6.6000000000000005,7.599999999999999,4.800000000000001,3
2497,7.799999999999999,7.199999999999999,4.4,6.999999999999999,5.199999999999999,2
2498,6.2,7.0,7.199999999999999,6.6,7.8,1
2499,6.6,7.0,5.3999999999999995,7.6,6.6,2
2500,6.8,7.199999999999999,7.199999999999999,8.4,7.199999999999999,1
2501,9.4,9.200000000000001,5.2,7.399999999999999,3.200000000000001,2
2502,9.2,7.000000000000001,9.0,6.3999999999999995,3.2,3
2503,8.6,6.8,7.2,8.6,6.999999999999999,1
2504,8.4,6.8,8.2,8.8,7.8,1
2505,7.999999999999999,7.4,7.4,7.199999999999999,6.8,1
2506,9.6,4.4,5.800000000000001,6.2,7.599999999999999,1
2507,9.0,5.599999999999999,6.0,8.2,4.4,3
2508,7.199999999999999,9.4,7.599999999999999,8.0,6.6000000000000005,2
2509,6.6,6.6,3.4,6.2,7.199999999999999,0
2510,6.199999999999999,4.800000000000001,6.4,7.799999999999999,6.6000000000000005,1
2511,9.600000000000001,7.199999999999999,7.799999999999999,9.2,4.6000000000000005,3
2512,8.8,4.8,7.800000000000001,6.800000000000001,5.800000000000001,1
2513,8.200000000000001,5.8,2.8,6.199999999999999,7.0,0
2514,7.800000000000001,8.0,6.199999999999999,9.0,4.800000000000001,2
2515,7.999999999999999,3.7999999999999994,7.199999999999998,8.2,6.4,1
2516,7.0,7.4,4.4,6.800000000000001,6.000000000000002,2
2517,7.199999999999999,4.199999999999999,4.800000000000001,7.6,7.6,0
2518,7.3999999999999995,6.799999999999999,9.0,8.6,5.6,3
2519,8.0,6.8,6.199999999999999,8.6,5.000000000000001,2
2520,6.6,5.6,6.3999999999999995,6.199999999999999,7.0,1
2521,7.799999999999999,9.4,4.2,9.4,5.800000000000001,2
2522,7.6,6.800000000000001,5.800000000000001,6.3999999999999995,4.0,4
2523,7.999999999999998,6.6,4.0,6.0,5.600000000000001,4
2524,9.2,7.800000000000001,7.0,7.4,5.199999999999999,3
2525,9.6,8.0,8.8,8.399999999999999,6.000000000000001,3
2526,9.399999999999999,7.399999999999999,8.2,7.3999999999999995,7.0,1
2527,8.2,8.8,7.6,9.0,3.000000000000001,3
2528,8.4,7.6,8.000000000000002,8.8,4.2,3
2529,8.399999999999999,6.4,6.799999999999999,5.200000000000001,5.2,4
2530,5.199999999999999,6.0,4.8,6.399999999999999,5.6000000000000005,4
2531,9.0,6.2,4.8,8.2,9.0,0
2532,8.799999999999999,6.199999999999999,5.999999999999999,8.6,7.3999999999999995,1
2533,10.0,8.399999999999999,2.8000000000000007,8.399999999999999,8.4,0
2534,8.200000000000001,6.4,6.599999999999999,7.799999999999999,6.6,1
2535,5.3999999999999995,7.199999999999999,5.6,7.599999999999999,6.4,2
2536,8.2,8.0,6.199999999999998,7.599999999999999,5.600000000000001,2
2537,7.6,7.999999999999999,3.8,7.799999999999999,7.199999999999999,2
2538,8.6,6.4,9.0,7.799999999999999,6.0,1
2539,6.800000000000001,5.599999999999999,8.2,8.4,7.6,1
2540,6.6,7.4,8.6,8.2,6.999999999999999,1
2541,8.6,5.199999999999999,8.200000000000001,7.799999999999999,6.000000000000001,1
2542,6.4,7.800000000000001,6.999999999999998,8.6,5.6,2
2543,8.200000000000001,8.6,8.6,9.6,4.400000000000001,3
2544,8.2,7.999999999999999,3.9999999999999996,7.399999999999999,6.799999999999999,2
2545,6.8,5.999999999999999,4.0,7.800000000000001,7.8,0
2546,5.6,7.8,4.800000000000001,6.4,6.6,2
2547,9.6,7.6,6.399999999999999,8.6,6.4,1
2548,7.6000000000000005,6.000000000000001,10.0,9.2,9.2,1
2549,7.800000000000001,7.4,7.399999999999999,7.999999999999999,2.4,3
2550,8.2,6.6,6.000000000000001,8.8,5.6,1
2551,6.0,7.0,6.199999999999999,7.799999999999999,4.800000000000001,2
2552,7.199999999999999,8.599999999999998,3.0,8.600000000000001,7.6000000000000005,0
2553,9.2,9.0,6.2,7.999999999999999,4.2,3
2554,8.799999999999999,5.3999999999999995,5.800000000000001,4.4,9.0,0
2555,8.2,6.2,3.2,6.6,8.6,0
2556,10.0,4.6,8.6,9.6,9.6,1
2557,4.600000000000001,5.4,7.4,7.4,4.800000000000001,1
2558,5.3999999999999995,6.3999999999999995,5.6000000000000005,6.4,6.000000000000001,4
2559,9.2,6.6,4.800000000000001,6.4,8.4,0
2560,8.200000000000001,8.200000000000001,8.8,9.6,5.2,3
2561,7.2,6.799999999999999,3.8,7.0,5.4,4
2562,8.8,7.799999999999999,7.8,8.6,5.000000000000001,3
2563,7.8,7.999999999999999,9.0,9.0,3.5999999999999996,3
2564,7.800000000000001,4.800000000000001,4.4,7.199999999999999,7.800000000000001,0
2565,6.4,8.0,3.200000000000001,6.6,5.4,2
2566,8.8,6.999999999999999,8.600000000000001,8.200000000000001,3.2000000000000006,3
2567,7.8,5.6,5.800000000000001,9.0,6.4,1
2568,9.4,8.399999999999999,5.3999999999999995,9.2,7.6,2
2569,6.8,6.6,6.999999999999999,6.6,6.6000000000000005,1
2570,9.2,6.8,8.799999999999999,9.4,5.600000000000001,3
2571,9.0,8.2,6.599999999999999,8.799999999999999,4.0,3
2572,8.4,6.999999999999998,4.6,7.6,6.000000000000001,2
2573,6.0,6.399999999999999,4.3999999999999995,7.999999999999999,7.0,0
2574,9.399999999999999,10.0,8.600000000000001,10.0,1.9999999999999998,3
2575,6.4,6.399999999999999,7.999999999999999,9.8,5.800000000000001,3
2576,7.199999999999999,6.4,9.2,8.6,3.200000000000001,3
2577,9.0,5.2,3.1999999999999993,9.0,9.8,0
2578,9.6,7.3999999999999995,6.0,6.4,6.2,4
2579,7.000000000000001,6.0,7.6000000000000005,7.999999999999999,7.6,1
2580,9.0,5.4,5.800000000000001,7.199999999999999,8.4,1
2581,8.8,6.3999999999999995,7.0,7.6,7.0,1
2582,8.4,7.4,6.4,6.8,5.6,4
2583,5.8,5.800000000000001,5.6,6.799999999999999,7.799999999999999,0
2584,9.0,6.799999999999999,6.999999999999999,7.6,7.999999999999998,1
2585,9.0,8.6,3.6000000000000005,7.000000000000001,5.800000000000001,2
2586,10.0,7.2,8.2,8.8,7.6000000000000005,1
2587,8.0,5.800000000000001,3.4000000000000004,7.799999999999999,8.2,0
2588,4.4,5.999999999999999,5.2,5.8,6.4,4
2589,6.3999999999999995,8.200000000000001,5.799999999999999,8.0,7.199999999999998,2
2590,8.2,8.6,6.0,10.0,4.4,2
2591,7.0,7.6,6.0,7.0,7.199999999999999,2
2592,8.8,4.800000000000001,7.0,7.4,5.2,1
2593,4.2,4.2,4.6000000000000005,5.6,6.2,0
2594,7.3999999999999995,6.4,5.6,7.6,6.8,0
2595,9.0,8.2,8.8,7.4,6.0,3
2596,8.799999999999999,5.999999999999999,4.4,6.6,7.799999999999999,0
2597,8.200000000000001,4.799999999999999,7.799999999999999,7.999999999999999,6.0,1
2598,7.8,8.8,6.799999999999999,9.200000000000001,4.6000000000000005,3
2599,9.4,7.6,10.0,10.0,4.0,3
2600,6.6000000000000005,8.6,5.3999999999999995,6.8,8.999999999999998,0
2601,9.2,4.0,8.8,5.6000000000000005,5.999999999999999,1
2602,7.0,7.8,5.4,8.2,7.800000000000001,2
2603,8.6,7.6,5.199999999999999,8.799999999999999,5.6,2
2604,8.999999999999998,7.199999999999999,6.400000000000001,9.8,6.0,2
2605,7.199999999999999,5.200000000000001,2.5999999999999996,3.6000000000000005,6.999999999999999,0
2606,6.999999999999999,5.6,3.799999999999999,5.600000000000001,6.2,4
2607,9.200000000000001,6.3999999999999995,6.8,9.6,5.400000000000001,3
2608,5.800000000000001,7.199999999999999,5.4,7.399999999999999,6.200000000000001,2
2609,9.0,7.6,9.0,9.4,4.0,3
2610,8.8,7.6,8.799999999999999,8.4,4.400000000000001,3
2611,6.999999999999999,6.8,7.6,7.999999999999999,3.6000000000000005,3
2612,8.4,5.8,7.2,7.8,2.4,3
2613,7.6000000000000005,8.4,8.4,8.599999999999998,7.199999999999999,1
2614,7.999999999999999,6.4,5.6000000000000005,8.4,7.6,1
2615,8.799999999999999,5.0,6.600000000000001,8.799999999999999,8.2,1
2616,8.8,5.199999999999999,6.4,7.6,7.3999999999999995,1
2617,9.4,3.2,4.199999999999999,8.2,7.199999999999999,0
2618,7.799999999999999,6.6,8.399999999999999,7.799999999999999,7.6,1
2619,7.4,4.800000000000001,7.800000000000001,7.0,7.000000000000001,1
2620,7.6,5.799999999999999,3.5999999999999996,8.2,5.999999999999998,2
2621,8.8,5.0,3.6000000000000005,7.6,3.4000000000000004,4
2622,8.6,8.399999999999999,6.0,9.4,7.999999999999998,2
2623,8.2,6.4,7.199999999999999,8.2,6.200000000000001,1
2624,9.0,8.399999999999999,7.399999999999999,9.6,4.6000000000000005,3
2625,9.6,9.2,5.199999999999999,9.8,6.600000000000001,2
2626,6.4,3.0,5.4,8.8,6.0,0
2627,8.4,6.999999999999999,8.799999999999999,9.0,7.0,1
2628,8.2,5.2,7.8,8.799999999999999,6.799999999999999,1
2629,9.399999999999999,6.199999999999999,4.3999999999999995,8.799999999999999,7.0,0
2630,7.4,8.0,5.0,5.3999999999999995,7.199999999999999,4
2631,7.599999999999999,7.6,7.6000000000000005,9.8,4.400000000000001,3
2632,9.0,7.4,6.199999999999998,6.200000000000001,6.0,4
2633,9.4,4.0,9.4,8.6,8.6,1
2634,7.3999999999999995,8.6,8.200000000000001,8.4,3.400000000000001,3
2635,8.0,6.800000000000001,4.3999999999999995,9.8,5.600000000000001,2
2636,8.200000000000001,8.4,7.599999999999999,5.6,7.6000000000000005,1
2637,9.2,7.0,3.6000000000000005,8.2,8.799999999999999,0
2638,5.0,5.199999999999999,3.5999999999999996,7.4,9.0,0
2639,9.2,5.8,9.0,8.799999999999999,5.400000000000001,3
2640,7.6,7.0,6.199999999999999,7.199999999999999,6.800000000000001,2
2641,9.2,5.6,3.8,6.199999999999999,6.800000000000001,0
2642,6.800000000000001,8.8,8.200000000000001,7.3999999999999995,5.799999999999999,3
2643,6.0,6.8,5.399999999999999,7.3999999999999995,5.0,2
2644,9.8,5.800000000000001,6.999999999999998,8.2,6.8,1
2645,8.600000000000001,7.0,5.0,6.599999999999999,4.6000000000000005,4
2646,8.6,6.399999999999999,9.600000000000001,9.2,6.0,3
2647,6.6,6.999999999999999,8.6,9.4,8.2,1
2648,7.799999999999999,6.199999999999999,8.2,9.0,6.6,1
2649,5.199999999999999,7.800000000000001,6.8,4.0,9.2,0
2650,8.4,5.999999999999999,5.2,9.600000000000001,8.2,0
2651,7.8,6.199999999999999,5.6,7.799999999999999,4.8,2
2652,6.800000000000001,6.599999999999999,4.8,8.2,5.400000000000001,2
2653,8.0,6.200000000000001,5.4,4.799999999999999,8.2,0
2654,5.6,5.799999999999999,4.199999999999999,6.799999999999999,6.999999999999999,0
2655,8.0,7.399999999999999,3.0,8.399999999999999,9.0,0
2656,8.2,6.6,4.4,6.199999999999999,7.199999999999999,0
2657,7.199999999999999,7.0,9.2,8.399999999999999,2.6,3
2658,6.6,6.199999999999999,4.0,8.0,7.6,0
2659,7.2,7.0,7.0,6.199999999999999,6.4,4
2660,7.399999999999999,7.4,7.6000000000000005,8.200000000000001,4.8,3
2661,9.8,9.399999999999999,8.6,9.000000000000002,2.6000000000000005,3
2662,8.0,7.199999999999999,3.000000000000001,9.8,7.8,0
2663,7.800000000000001,4.800000000000001,6.000000000000001,8.0,9.0,1
2664,6.0,6.0,2.8,8.2,6.3999999999999995,0
2665,8.0,7.6,5.0,8.2,9.2,0
2666,8.0,4.3999999999999995,9.600000000000001,9.8,6.000000000000001,1
2667,9.6,6.800000000000001,2.3999999999999995,9.8,3.400000000000001,2
2668,9.200000000000001,8.0,5.999999999999999,8.4,4.3999999999999995,3
2669,9.200000000000001,8.8,5.3999999999999995,6.599999999999999,6.600000000000001,2
2670,6.6,7.0,4.199999999999999,6.199999999999999,5.200000000000001,4
2671,7.6,7.4,6.399999999999999,7.999999999999999,5.0,2
2672,5.000000000000001,7.0,4.3999999999999995,6.3999999999999995,4.4,4
2673,8.0,7.999999999999999,8.4,8.6,5.800000000000001,3
2674,7.999999999999999,7.199999999999999,8.0,9.600000000000001,5.6,3
2675,7.799999999999999,8.2,5.000000000000002,8.6,7.800000000000001,2
2676,8.8,8.200000000000001,6.800000000000001,9.8,7.200000000000001,2
2677,10.0,7.3999999999999995,10.0,8.4,7.399999999999999,1
2678,7.799999999999999,5.199999999999999,5.0,7.599999999999999,7.999999999999999,0
2679,7.0,3.6,1.9999999999999998,8.999999999999998,5.4,0
2680,9.0,4.6,7.999999999999999,9.4,5.6000000000000005,1
2681,8.399999999999999,4.800000000000001,5.999999999999998,8.0,7.0,1
2682,9.4,4.6,5.0,6.799999999999999,6.199999999999999,4
2683,8.4,9.2,8.6,10.0,3.000000000000001,3
2684,9.399999999999999,6.4,3.5999999999999996,8.8,8.2,0
2685,8.0,6.199999999999999,3.5999999999999996,9.200000000000001,8.799999999999999,0
2686,6.4,5.4,3.3999999999999995,6.999999999999998,7.799999999999999,0
2687,9.6,5.999999999999999,8.8,5.8,8.2,1
2688,7.999999999999999,5.0,9.8,7.8,4.8,3
2689,9.8,9.0,5.799999999999999,7.6,8.0,2
2690,7.399999999999999,6.6,5.4,7.199999999999999,5.0,4
2691,7.8,7.000000000000002,7.0,9.6,8.8,1
2692,7.6,6.599999999999999,5.4,6.799999999999999,3.7999999999999994,4
2693,8.0,5.6,2.5999999999999996,8.4,8.6,0
2694,6.199999999999999,4.3999999999999995,4.0,8.799999999999999,5.400000000000001,0
2695,5.8,5.799999999999999,6.199999999999999,6.800000000000001,7.0,1
2696,7.999999999999999,6.6,5.4,6.999999999999999,5.0,4
2697,8.8,5.399999999999999,7.999999999999998,8.799999999999999,3.6000000000000005,3
2698,8.8,7.6,7.0,4.800000000000001,1.9999999999999998,4
2699,8.2,3.5999999999999996,7.599999999999999,9.0,5.4,1
2700,6.999999999999999,6.8,6.800000000000001,6.599999999999999,5.2,4
2701,8.4,5.800000000000001,3.4000000000000004,7.800000000000001,8.0,0
